n_qubits,layers,t_density,expected_t_gates,repeat,circuit_seed,task,global_p2_estimate,global_k90_estimate,task_p2,exp_task_p2,k50,k90,k95,k90_lower_bound,k90_over_exp_p2,terminal_support,labels_requested,labels_used,capped_labels,avg_terminal_terms
10,5,0.3,15.0,15,282403817330689366,transported_local_z,3.601152441732226,2173,1.0212173139170142,2.7765726681127982,12,63,71,2.249023861171367,22.68984375,82,10,10,0,8.2
10,5,0.3,15.0,15,282403817330689366,all_pauli,3.601152441732226,2173,3.5350205173265534,34.295718363463365,372,1697,2017,27.77953187440533,49.48139537464489,2644,22,22,0,120.18181818181819
10,5,0.3,15.0,16,830767248487328979,local_z,3.1545886284924247,1553,1.109610042877651,3.0331753554502368,11,35,43,2.456872037914692,11.5390625,58,10,10,0,5.8
10,5,0.3,15.0,16,830767248487328979,local_transverse,3.1545886284924247,1553,1.5488132906176655,4.705882352941177,30,122,138,3.811764705882353,25.925,170,20,20,0,9.25
10,5,0.3,15.0,16,830767248487328979,hamiltonian_terms,3.1545886284924247,1553,1.3782251530714433,3.9678530424799083,50,180,220,3.213960964408726,45.36458333333333,279,27,27,0,11.518518518518519
10,5,0.3,15.0,16,830767248487328979,transported_local_z,3.1545886284924247,1553,1.9955600576991337,7.356321839080459,37,144,160,5.958620689655172,19.575000000000003,192,10,10,0,19.2
10,5,0.3,15.0,16,830767248487328979,all_pauli,3.1545886284924247,1553,3.1806317241263398,24.06194926568758,249,1015,1271,19.490178905206943,42.182783647017054,1648,22,22,0,74.9090909090909
10,5,0.3,15.0,17,541954527242576837,local_z,4.536421484933314,6068,0.9808292530117262,2.6666666666666665,11,33,41,2.16,12.375,48,10,10,0,4.8
10,5,0.3,15.0,17,541954527242576837,local_transverse,4.536421484933314,6068,1.6865552157785317,5.40084388185654,40,140,172,4.374683544303798,25.921875,220,20,20,0,15.4
10,5,0.3,15.0,17,541954527242576837,hamiltonian_terms,4.536421484933314,6068,1.3426984397169104,3.8293628808864266,42,228,315,3.1017839335180057,59.53993055555556,457,27,27,0,20.037037037037038
10,5,0.3,15.0,17,541954527242576837,transported_local_z,4.536421484933314,6068,2.0578023665763547,7.8287461773700295,27,97,122,6.341284403669724,12.390234375000002,154,10,10,0,16.2
10,5,0.3,15.0,17,541954527242576837,all_pauli,4.536421484933314,6068,3.9756870717731956,53.286716129687974,488,3234,4371,43.162240065047264,60.690547943115234,8342,22,22,0,379.1818181818182
10,5,0.3,15.0,18,1017273401619160840,local_z,3.0445262524279646,1534,0.8556661100577202,2.3529411764705883,10,25,27,1.9058823529411766,10.625,29,10,10,0,2.9
10,5,0.3,15.0,18,1017273401619160840,local_transverse,3.0445262524279646,1534,1.2151022154377806,3.37063857801185,29,100,116,2.7302172481895988,29.66796875,136,20,20,0,10.25
10,5,0.3,15.0,18,1017273401619160840,hamiltonian_terms,3.0445262524279646,1534,1.2906159831155772,3.6350249802787276,38,135,157,2.9443702340257696,37.138671875,202,27,27,0,9.481481481481481
10,5,0.3,15.0,18,1017273401619160840,transported_local_z,3.0445262524279646,1534,1.4583611486782535,4.298908480268682,20,73,89,3.4821158690176324,16.981054687500002,108,10,10,0,10.8
10,5,0.3,15.0,18,1017273401619160840,all_pauli,3.0445262524279646,1534,3.383455752516332,29.472444807849552,294,1278,1560,23.87268029435814,43.36253773082386,2129,22,22,0,96.77272727272727
10,5,0.3,15.0,19,222143398005110630,local_z,4.078345174550431,4247,0.930056927638303,2.5346534653465347,12,36,42,2.053069306930693,14.203125,53,10,10,0,5.3
10,5,0.3,15.0,19,222143398005110630,local_transverse,4.078345174550431,4247,1.842949972846126,6.315140302189331,40,187,251,5.115263644773358,29.611376953125,411,20,20,0,21.9
10,5,0.3,15.0,19,222143398005110630,hamiltonian_terms,4.078345174550431,4247,1.529461980494287,4.615692821368948,60,232,280,3.738711185308848,50.26331018518518,382,27,27,0,14.518518518518519
10,5,0.3,15.0,19,222143398005110630,transported_local_z,4.078345174550431,4247,1.6812948143793514,5.372507869884576,27,171,219,4.351731374606507,31.828710937499995,283,10,10,0,42.7
10,5,0.3,15.0,19,222143398005110630,all_pauli,4.078345174550431,4247,4.37171235660541,79.17909853508517,780,3970,5096,64.135069813419,50.139494809237405,6894,22,22,0,313.3636363636364
12,4,0.1,4.800000000000001,0,326916184142820855,local_z,1.311070939882303,173,0.2876820724517809,1.3333333333333333,7,16,17,1.08,12.0,18,12,12,0,1.5
12,4,0.1,4.800000000000001,0,326916184142820855,local_transverse,1.311070939882303,173,0.30166831442652076,1.352112676056338,12,30,34,1.0952112676056338,22.1875,38,24,24,0,1.7083333333333333
12,4,0.1,4.800000000000001,0,326916184142820855,hamiltonian_terms,1.311070939882303,173,0.40546510810816444,1.5,21,48,55,1.215,32.0,61,33,33,0,1.8484848484848484
12,4,0.1,4.800000000000001,0,326916184142820855,transported_local_z,1.311070939882303,173,0.26706278524904525,1.3061224489795917,7,15,17,1.0579591836734694,11.484375000000002,21,12,12,0,1.75
12,4,0.1,4.800000000000001,0,326916184142820855,all_pauli,1.311070939882303,173,1.4020427180880297,4.063492063492063,37,140,156,3.2914285714285714,34.453125,180,20,20,0,9.0
12,4,0.1,4.800000000000001,1,270717881608531131,local_z,2.1650334720152395,323,0.15762894420358317,1.1707317073170733,7,13,15,0.9482926829268294,11.104166666666666,17,12,12,0,1.4166666666666667
12,4,0.1,4.800000000000001,1,270717881608531131,local_transverse,2.1650334720152395,323,0.530107553315441,1.6991150442477878,16,40,45,1.3762831858407083,23.541666666666664,49,24,24,0,2.4166666666666665
12,4,0.1,4.800000000000001,1,270717881608531131,hamiltonian_terms,2.1650334720152395,323,0.41689380393178715,1.517241379310345,19,54,62,1.2289655172413796,35.590909090909086,75,33,33,0,2.272727272727273
12,4,0.1,4.800000000000001,1,270717881608531131,transported_local_z,2.1650334720152395,323,0.1823215567939546,1.2,7,15,17,0.972,12.5,19,12,12,0,1.5833333333333333
12,4,0.1,4.800000000000001,1,270717881608531131,all_pauli,2.1650334720152395,323,2.2094078681398623,9.110320284697508,73,184,208,7.379359430604982,20.196875000000002,256,20,20,0,12.8
12,4,0.1,4.800000000000001,2,14487186904829397,local_z,0.9602099658089905,96,0.13353139262452263,1.1428571428571428,7,13,14,0.9257142857142857,11.375,15,12,12,0,1.25
12,4,0.1,4.800000000000001,2,14487186904829397,local_transverse,0.9602099658089905,96,0.15762894420358317,1.1707317073170733,12,25,27,0.9482926829268294,21.354166666666664,29,24,24,0,1.2916666666666667
12,4,0.1,4.800000000000001,2,14487186904829397,hamiltonian_terms,0.9602099658089905,96,0.1823215567939546,1.2,17,37,41,0.972,30.833333333333336,47,33,33,0,1.4242424242424243
12,4,0.1,4.800000000000001,2,14487186904829397,transported_local_z,0.9602099658089905,96,0.08701137698962981,1.090909090909091,7,12,13,0.8836363636363638,10.999999999999998,14,12,12,0,1.1666666666666667
12,4,0.1,4.800000000000001,2,14487186904829397,all_pauli,0.9602099658089905,96,1.0147308046874075,2.7586206896551726,26,59,67,2.23448275862069,21.3875,74,20,20,0,3.7
12,4,0.1,4.800000000000001,3,550552074415598506,local_z,1.7539106401872162,244,0.7195339357331402,2.0534759358288768,11,26,30,1.6633155080213904,12.661458333333334,38,12,12,0,3.1666666666666665
12,4,0.1,4.800000000000001,3,550552074415598506,local_transverse,1.7539106401872162,244,0.7493868988828214,2.115702479338843,21,61,71,1.7137190082644629,28.83203125,84,24,24,0,3.5
12,4,0.1,4.800000000000001,3,550552074415598506,hamiltonian_terms,1.7539106401872162,244,0.7337324606750236,2.0828402366863905,26,86,102,1.6871005917159765,41.28977272727273,144,33,33,0,4.363636363636363
12,4,0.1,4.800000000000001,3,550552074415598506,transported_local_z,1.7539106401872162,244,0.9466962466422678,2.5771812080536916,12,42,47,2.0875167785234905,16.296875,55,12,12,0,4.583333333333333
12,4,0.1,4.800000000000001,3,550552074415598506,all_pauli,1.7539106401872162,244,1.6113929472699038,5.009784735812133,37,144,176,4.057925636007828,28.743750000000002,224,20,20,0,11.2
12,4,0.1,4.800000000000001,4,721082371106199053,local_z,0.5278976076646381,59,0.08701137698962981,1.090909090909091,7,12,13,0.8836363636363638,10.999999999999998,14,12,12,0,1.1666666666666667
12,4,0.1,4.800000000000001,4,721082371106199053,local_transverse,0.5278976076646381,59,0.12169693497751982,1.1294117647058823,12,24,26,0.9148235294117647,21.25,28,24,24,0,1.2916666666666667
12,4,0.1,4.800000000000001,4,721082371106199053,hamiltonian_terms,0.5278976076646381,59,0.1643030512912763,1.1785714285714286,17,35,38,0.9546428571428572,29.696969696969695,44,33,33,0,1.393939393939394
12,4,0.1,4.800000000000001,4,721082371106199053,transported_local_z,0.5278976076646381,59,0.09844007281325252,1.103448275862069,7,12,13,0.8937931034482759,10.875,15,12,12,0,1.25
12,4,0.1,4.800000000000001,4,721082371106199053,all_pauli,0.5278976076646381,59,0.5212969236332861,1.6842105263157894,14,36,40,1.3642105263157895,21.375,43,20,20,0,2.15
12,4,0.1,4.800000000000001,5,1043796930122034233,local_z,2.2539809580317356,396,0.08701137698962981,1.090909090909091,7,12,13,0.8836363636363638,10.999999999999998,14,12,12,0,1.1666666666666667
12,4,0.1,4.800000000000001,5,1043796930122034233,local_transverse,2.2539809580317356,396,0.3746934494414107,1.4545454545454546,12,28,30,1.1781818181818182,19.25,32,24,24,0,1.75
12,4,0.1,4.800000000000001,5,1043796930122034233,hamiltonian_terms,2.2539809580317356,396,0.4639613147897729,1.5903614457831325,21,52,59,1.2881927710843375,32.696969696969695,65,33,33,0,2.3333333333333335
12,4,0.1,4.800000000000001,5,1043796930122034233,transported_local_z,2.2539809580317356,396,0.7248958788745256,2.064516129032258,11,31,39,1.6722580645161291,15.015625,48,12,12,0,4.0
12,4,0.1,4.800000000000001,5,1043796930122034233,all_pauli,2.2539809580317356,396,2.2129729343043585,9.142857142857142,71,262,391,7.405714285714286,28.65625,518,20,20,0,25.9
12,4,0.1,4.800000000000001,6,810151914199202653,local_z,0.6035350218702582,61,-0.0,1.0,7,11,12,0.81,11.0,12,12,12,0,1.0
12,4,0.1,4.800000000000001,6,810151914199202653,local_transverse,0.6035350218702582,61,0.08701137698962981,1.090909090909091,12,22,23,0.8836363636363638,20.166666666666664,24,24,24,0,1.1666666666666667
12,4,0.1,4.800000000000001,6,810151914199202653,hamiltonian_terms,0.6035350218702582,61,0.11211729812070612,1.1186440677966103,17,33,36,0.9061016949152544,29.499999999999996,39,33,33,0,1.303030303030303
12,4,0.1,4.800000000000001,6,810151914199202653,transported_local_z,0.6035350218702582,61,0.15762894420358317,1.1707317073170733,7,13,15,0.9482926829268294,11.104166666666666,17,12,12,0,1.4166666666666667
12,4,0.1,4.800000000000001,6,810151914199202653,all_pauli,0.6035350218702582,61,0.5533852381847867,1.7391304347826089,14,39,43,1.4086956521739133,22.424999999999997,46,20,20,0,2.3
12,4,0.1,4.800000000000001,7,1012057022540441519,local_z,0.9007865453381898,84,-0.0,1.0,7,11,12,0.81,11.0,12,12,12,0,1.0
12,4,0.1,4.800000000000001,7,1012057022540441519,local_transverse,0.9007865453381898,84,0.1823215567939546,1.2,12,24,26,0.972,20.0,28,24,24,0,1.3333333333333333
12,4,0.1,4.800000000000001,7,1012057022540441519,hamiltonian_terms,0.9007865453381898,84,0.1823215567939546,1.2,17,37,40,0.972,30.833333333333336,43,33,33,0,1.4242424242424243
12,4,0.1,4.800000000000001,7,1012057022540441519,transported_local_z,0.9007865453381898,84,0.08701137698962981,1.090909090909091,7,12,13,0.8836363636363638,10.999999999999998,14,12,12,0,1.1666666666666667
12,4,0.1,4.800000000000001,7,1012057022540441519,all_pauli,0.9007865453381898,84,1.0861897686695525,2.962962962962963,27,60,68,2.4,20.25,75,20,20,0,3.75
12,4,0.1,4.800000000000001,8,1052541638313883391,local_z,0.5212969236332861,58,0.04255961441879589,1.0434782608695652,7,11,12,0.8452173913043478,10.541666666666666,13,12,12,0,1.0833333333333333
12,4,0.1,4.800000000000001,8,1052541638313883391,local_transverse,0.5212969236332861,58,0.11000089521432846,1.1162790697674418,12,25,27,0.9041860465116279,22.395833333333332,29,24,24,0,1.2083333333333333
12,4,0.1,4.800000000000001,8,1052541638313883391,hamiltonian_terms,0.5212969236332861,58,0.12921173148000623,1.1379310344827587,17,35,38,0.9217241379310346,30.757575757575758,41,33,33,0,1.2424242424242424
12,4,0.1,4.800000000000001,8,1052541638313883391,transported_local_z,0.5212969236332861,58,0.13353139262452263,1.1428571428571428,7,13,14,0.9257142857142857,11.375,15,12,12,0,1.25
12,4,0.1,4.800000000000001,8,1052541638313883391,all_pauli,0.5212969236332861,58,0.7985076962177716,2.2222222222222223,18,47,51,1.8000000000000003,21.15,54,20,20,0,2.7
12,4,0.1,4.800000000000001,9,790340132163724333,local_z,2.594589644956508,669,0.3899609215721991,1.4769230769230768,8,18,20,1.1963076923076923,12.187500000000002,22,12,12,0,1.8333333333333333
12,4,0.1,4.800000000000001,9,790340132163724333,local_transverse,2.594589644956508,669,0.7688590022956416,2.157303370786517,20,47,52,1.7474157303370788,21.786458333333336,60,24,24,0,2.9166666666666665
12,4,0.1,4.800000000000001,9,790340132163724333,hamiltonian_terms,2.594589644956508,669,0.6183630301398759,1.8558875219683655,25,67,80,1.503268892794376,36.10132575757576,97,33,33,0,2.9393939393939394
12,4,0.1,4.800000000000001,9,790340132163724333,transported_local_z,2.594589644956508,669,0.552479851069974,1.7375565610859727,8,27,32,1.4074208144796378,15.539062500000002,40,12,12,0,3.3333333333333335
12,4,0.1,4.800000000000001,9,790340132163724333,all_pauli,2.594589644956508,669,2.0759320820435607,7.971973530556638,63,286,367,6.457298559750877,35.87568359375,526,20,20,0,26.3
12,4,0.1,4.800000000000001,10,1119561021501781171,local_z,0.7830035096818063,74,0.04255961441879589,1.0434782608695652,7,11,12,0.8452173913043478,10.541666666666666,13,12,12,0,1.0833333333333333
12,4,0.1,4.800000000000001,10,1119561021501781171,local_transverse,0.7830035096818063,74,0.2336148511815052,1.2631578947368423,12,27,29,1.0231578947368423,21.374999999999996,31,24,24,0,1.5416666666666667
12,4,0.1,4.800000000000001,10,1119561021501781171,hamiltonian_terms,0.7830035096818063,74,0.32892503098583,1.3894736842105262,18,44,50,1.1254736842105262,31.666666666666668,56,33,33,0,1.696969696969697
12,4,0.1,4.800000000000001,10,1119561021501781171,transported_local_z,0.7830035096818063,74,0.3448404862917295,1.4117647058823528,8,17,18,1.143529411764706,12.041666666666668,19,12,12,0,1.5833333333333333
12,4,0.1,4.800000000000001,10,1119561021501781171,all_pauli,0.7830035096818063,74,0.7057259627668054,2.0253164556962022,15,48,52,1.640506329113924,23.700000000000003,59,20,20,0,2.95
12,4,0.1,4.800000000000001,11,168881306359577082,local_z,0.930056927638303,85,0.04255961441879589,1.0434782608695652,7,11,12,0.8452173913043478,10.541666666666666,13,12,12,0,1.0833333333333333
12,4,0.1,4.800000000000001,11,168881306359577082,local_transverse,0.930056927638303,85,0.3746934494414107,1.4545454545454546,13,33,37,1.1781818181818182,22.6875,41,24,24,0,1.875
12,4,0.1,4.800000000000001,11,168881306359577082,hamiltonian_terms,0.930056927638303,85,0.1914540403572271,1.2110091743119265,17,38,41,0.9809174311926605,31.378787878787882,46,33,33,0,1.393939393939394
12,4,0.1,4.800000000000001,11,168881306359577082,transported_local_z,0.930056927638303,85,0.1823215567939546,1.2,7,15,17,0.972,12.5,19,12,12,0,1.5833333333333333
12,4,0.1,4.800000000000001,11,168881306359577082,all_pauli,0.930056927638303,85,0.9642999510605157,2.6229508196721314,20,56,64,2.1245901639344265,21.349999999999998,71,20,20,0,3.55
12,4,0.1,4.800000000000001,12,467562561870682936,local_z,1.5939337258981352,197,0.30166831442652076,1.352112676056338,7,17,21,1.0952112676056338,12.572916666666666,25,12,12,0,2.0833333333333335
12,4,0.1,4.800000000000001,12,467562561870682936,local_transverse,1.5939337258981352,197,0.5753641449035618,1.7777777777777777,17,41,49,1.44,23.0625,58,24,24,0,2.5
12,4,0.1,4.800000000000001,12,467562561870682936,hamiltonian_terms,1.5939337258981352,197,0.5422485361190643,1.719869706840391,24,60,67,1.393094462540717,34.88636363636363,79,33,33,0,2.393939393939394
12,4,0.1,4.800000000000001,12,467562561870682936,transported_local_z,1.5939337258981352,197,0.39768296766610944,1.4883720930232558,8,18,20,1.2055813953488372,12.09375,24,12,12,0,2.0
12,4,0.1,4.800000000000001,12,467562561870682936,all_pauli,1.5939337258981352,197,1.7165360479904674,5.565217391304348,49,148,180,4.507826086956522,26.59375,212,20,20,0,10.6
12,4,0.1,4.800000000000001,13,1044181089749732945,local_z,0.9400072584914712,80,0.08701137698962981,1.090909090909091,7,12,13,0.8836363636363638,10.999999999999998,14,12,12,0,1.1666666666666667
12,4,0.1,4.800000000000001,13,1044181089749732945,local_transverse,0.9400072584914712,80,0.33024168687057687,1.391304347826087,12,32,34,1.1269565217391304,23.0,36,24,24,0,1.625
12,4,0.1,4.800000000000001,13,1044181089749732945,hamiltonian_terms,0.9400072584914712,80,0.2578291093020998,1.2941176470588236,17,41,45,1.0482352941176472,31.68181818181818,51,33,33,0,1.5454545454545454
12,4,0.1,4.800000000000001,13,1044181089749732945,transported_local_z,0.9400072584914712,80,0.30166831442652076,1.352112676056338,7,16,17,1.0952112676056338,11.833333333333334,19,12,12,0,1.5833333333333333
12,4,0.1,4.800000000000001,13,1044181089749732945,all_pauli,0.9400072584914712,80,0.8630462173553428,2.3703703703703702,18,51,59,1.92,21.515625,66,20,20,0,3.3
12,4,0.1,4.800000000000001,14,352705092209575594,local_z,0.7088955375280844,70,0.04255961441879589,1.0434782608695652,7,11,12,0.8452173913043478,10.541666666666666,13,12,12,0,1.0833333333333333
12,4,0.1,4.800000000000001,14,352705092209575594,local_transverse,0.7088955375280844,70,0.11000089521432846,1.1162790697674418,12,22,23,0.9041860465116279,19.708333333333332,25,24,24,0,1.2083333333333333
12,4,0.1,4.800000000000001,14,352705092209575594,hamiltonian_terms,0.7088955375280844,70,0.1643030512912763,1.1785714285714286,17,37,40,0.9546428571428572,31.393939393939394,43,33,33,0,1.303030303030303
12,4,0.1,4.800000000000001,14,352705092209575594,transported_local_z,0.7088955375280844,70,0.13353139262452263,1.1428571428571428,7,13,14,0.9257142857142857,11.375,15,12,12,0,1.25
12,4,0.1,4.800000000000001,14,352705092209575594,all_pauli,0.7088955375280844,70,0.6931471805599453,2.0,15,52,60,1.62,26.0,67,20,20,0,3.35
12,4,0.1,4.800000000000001,15,517759558725302070,local_z,2.2715767199221153,438,0.16989903679539747,1.1851851851851851,7,14,16,0.96,11.8125,18,12,12,0,1.5
12,4,0.1,4.800000000000001,15,517759558725302070,local_transverse,2.2715767199221153,438,0.4700036292457356,1.6,12,32,37,1.2960000000000003,20.0,45,24,24,0,2.375
12,4,0.1,4.800000000000001,15,517759558725302070,hamiltonian_terms,2.2715767199221153,438,0.40262822677296467,1.4957507082152974,18,53,66,1.211558073654391,35.433712121212125,79,33,33,0,2.878787878787879
12,4,0.1,4.800000000000001,15,517759558725302070,transported_local_z,2.2715767199221153,438,0.4291816347254805,1.536,7,24,32,1.2441600000000002,15.625,41,12,12,0,3.4166666666666665
12,4,0.1,4.800000000000001,15,517759558725302070,all_pauli,2.2715767199221153,438,2.018816919863401,7.529411764705882,61,192,256,6.098823529411765,25.5,320,20,20,0,16.0
12,4,0.1,4.800000000000001,16,751129083788421406,local_z,1.4571024952710572,174,0.1823215567939546,1.2,7,14,15,0.972,11.666666666666668,16,12,12,0,1.3333333333333333
12,4,0.1,4.800000000000001,16,751129083788421406,local_transverse,1.4571024952710572,174,0.22054276961415234,1.2467532467532467,12,26,28,1.0098701298701298,20.854166666666668,30,24,24,0,1.4583333333333333
12,4,0.1,4.800000000000001,16,751129083788421406,hamiltonian_terms,1.4571024952710572,174,0.30809094408298804,1.3608247422680413,17,42,47,1.1022680412371135,30.863636363636363,53,33,33,0,1.6666666666666667
12,4,0.1,4.800000000000001,16,751129083788421406,transported_local_z,1.4571024952710572,174,0.1949003390008148,1.2151898734177216,7,14,15,0.9843037974683545,11.520833333333332,17,12,12,0,1.4166666666666667
12,4,0.1,4.800000000000001,16,751129083788421406,all_pauli,1.4571024952710572,174,1.2357215026405162,3.440860215053763,32,83,99,2.7870967741935484,24.121875000000003,114,20,20,0,5.7
12,4,0.1,4.800000000000001,17,164287263401846882,local_z,2.3815500938418404,684,0.2876820724517809,1.3333333333333333,7,16,17,1.08,12.0,18,12,12,0,1.5
12,4,0.1,4.800000000000001,17,164287263401846882,local_transverse,2.3815500938418404,684,0.7195339357331402,2.0534759358288768,20,46,51,1.6633155080213904,22.401041666666668,59,24,24,0,3.7916666666666665
12,4,0.1,4.800000000000001,17,164287263401846882,hamiltonian_terms,2.3815500938418404,684,0.7064934225128399,2.026871401151632,26,84,97,1.641765834932822,41.44318181818181,118,33,33,0,4.666666666666667
12,4,0.1,4.800000000000001,17,164287263401846882,transported_local_z,2.3815500938418404,684,0.9808292530117262,2.6666666666666665,12,40,48,2.16,15.0,57,12,12,0,4.75
12,4,0.1,4.800000000000001,17,164287263401846882,all_pauli,2.3815500938418404,684,2.4552720009083218,11.649601820250284,122,587,715,9.436177474402731,50.38798828125,906,20,20,0,45.3
12,4,0.1,4.800000000000001,18,678590287218088513,local_z,0.6510759666392583,60,0.1823215567939546,1.2,7,14,15,0.972,11.666666666666668,16,12,12,0,1.3333333333333333
12,4,0.1,4.800000000000001,18,678590287218088513,local_transverse,0.6510759666392583,60,0.22054276961415234,1.2467532467532467,12,28,30,1.0098701298701298,22.458333333333332,32,24,24,0,1.4583333333333333
12,4,0.1,4.800000000000001,18,678590287218088513,hamiltonian_terms,0.6510759666392583,60,0.2578291093020998,1.2941176470588236,17,41,45,1.0482352941176472,31.68181818181818,51,33,33,0,1.5454545454545454
12,4,0.1,4.800000000000001,18,678590287218088513,transported_local_z,0.6510759666392583,60,0.1949003390008148,1.2151898734177216,7,14,15,0.9843037974683545,11.520833333333332,17,12,12,0,1.4166666666666667
12,4,0.1,4.800000000000001,18,678590287218088513,all_pauli,0.6510759666392583,60,0.8931236725926207,2.4427480916030535,18,53,61,1.9786259541984734,21.696875,68,20,20,0,3.4
12,4,0.1,4.800000000000001,19,686234034369864529,local_z,1.2343783190940487,118,0.13353139262452263,1.1428571428571428,7,13,14,0.9257142857142857,11.375,15,12,12,0,1.25
12,4,0.1,4.800000000000001,19,686234034369864529,local_transverse,1.2343783190940487,118,0.15762894420358317,1.1707317073170733,12,25,27,0.9482926829268294,21.354166666666664,29,24,24,0,1.2916666666666667
12,4,0.1,4.800000000000001,19,686234034369864529,hamiltonian_terms,1.2343783190940487,118,0.29783444391579894,1.346938775510204,17,43,47,1.0910204081632653,31.924242424242426,53,33,33,0,1.606060606060606
12,4,0.1,4.800000000000001,19,686234034369864529,transported_local_z,1.2343783190940487,118,0.2876820724517809,1.3333333333333333,7,16,17,1.08,12.0,18,12,12,0,1.5
12,4,0.1,4.800000000000001,19,686234034369864529,all_pauli,1.2343783190940487,118,1.5786662537673468,4.848484848484849,36,101,117,3.9272727272727277,20.83125,132,20,20,0,6.6
12,4,0.2,9.600000000000001,0,99400800884524648,local_z,1.723352706969565,273,0.08701137698962981,1.090909090909091,7,12,13,0.8836363636363638,10.999999999999998,14,12,12,0,1.1666666666666667
12,4,0.2,9.600000000000001,0,99400800884524648,local_transverse,1.723352706969565,273,0.30166831442652076,1.352112676056338,12,26,30,1.0952112676056338,19.229166666666668,34,24,24,0,1.7083333333333333
12,4,0.2,9.600000000000001,0,99400800884524648,hamiltonian_terms,1.723352706969565,273,0.3997993705724871,1.4915254237288136,21,47,53,1.208135593220339,31.511363636363637,63,33,33,0,1.9090909090909092
12,4,0.2,9.600000000000001,0,99400800884524648,transported_local_z,1.723352706969565,273,0.3596555720768702,1.4328358208955225,8,17,18,1.1605970149253733,11.864583333333332,20,12,12,0,1.6666666666666667
12,4,0.2,9.600000000000001,0,99400800884524648,all_pauli,1.723352706969565,273,1.710035483387374,5.52915766738661,46,122,137,4.478617710583154,22.064843749999998,185,20,20,0,9.25
12,4,0.2,9.600000000000001,1,17463842399248892,local_z,1.6533571463689358,215,0.13353139262452263,1.1428571428571428,7,12,13,0.9257142857142857,10.5,14,12,12,0,1.5
12,4,0.2,9.600000000000001,1,17463842399248892,local_transverse,1.6533571463689358,215,0.40546510810816444,1.5,12,39,44,1.215,26.0,48,24,24,0,2.1666666666666665
12,4,0.2,9.600000000000001,1,17463842399248892,hamiltonian_terms,1.6533571463689358,215,0.45198512374305727,1.5714285714285714,19,58,65,1.272857142857143,36.90909090909091,71,33,33,0,2.272727272727273
12,4,0.2,9.600000000000001,1,17463842399248892,transported_local_z,1.6533571463689358,215,0.40546510810816444,1.5,7,22,24,1.215,14.666666666666666,26,12,12,0,2.1666666666666665
12,4,0.2,9.600000000000001,1,17463842399248892,all_pauli,1.6533571463689358,215,2.00712088010021,7.441860465116279,69,141,157,6.027906976744187,18.946875,172,20,20,0,8.6
12,4,0.2,9.600000000000001,2,945828969529540640,local_z,1.9431673319882108,333,0.3596555720768702,1.4328358208955225,8,17,18,1.1605970149253733,11.864583333333332,20,12,12,0,1.6666666666666667
12,4,0.2,9.600000000000001,2,945828969529540640,local_transverse,1.9431673319882108,333,0.5940562779157144,1.811320754716981,15,48,56,1.4671698113207547,26.500000000000004,65,24,24,0,3.0833333333333335
12,4,0.2,9.600000000000001,2,945828969529540640,hamiltonian_terms,1.9431673319882108,333,0.6762453697573421,1.9664804469273742,25,81,94,1.5928491620111733,41.190340909090914,111,33,33,0,3.3636363636363638
12,4,0.2,9.600000000000001,2,945828969529540640,transported_local_z,1.9431673319882108,333,0.6623755218931916,1.9393939393939394,10,27,29,1.570909090909091,13.921875,33,12,12,0,2.75
12,4,0.2,9.600000000000001,2,945828969529540640,all_pauli,1.9431673319882108,333,1.9969978724687614,7.366906474820144,58,231,271,5.967194244604317,31.3564453125,335,20,20,0,16.75
12,4,0.2,9.600000000000001,3,271662531726733820,local_z,3.524108576072744,2437,0.4953214372300254,1.641025641025641,9,21,23,1.3292307692307692,12.796875,27,12,12,0,2.25
12,4,0.2,9.600000000000001,3,271662531726733820,local_transverse,3.524108576072744,2437,0.8523016780723656,2.3450381679389314,16,64,74,1.8994809160305346,27.291666666666664,91,24,24,0,5.416666666666667
12,4,0.2,9.600000000000001,3,271662531726733820,hamiltonian_terms,3.524108576072744,2437,1.2252680222542416,3.405078597339782,43,154,180,2.7581136638452235,45.2265625,222,33,33,0,8.090909090909092
12,4,0.2,9.600000000000001,3,271662531726733820,transported_local_z,3.524108576072744,2437,1.2778137181258207,3.5887850467289724,20,60,70,2.906915887850468,16.718749999999996,79,12,12,0,6.583333333333333
12,4,0.2,9.600000000000001,3,271662531726733820,all_pauli,3.524108576072744,2437,3.814005976644728,45.331673237877844,380,1696,2208,36.71865532268106,37.413134765625,3360,20,20,0,168.0
12,4,0.2,9.600000000000001,4,281442386421321000,local_z,3.4492406210224824,2060,0.6770021737521307,1.9679692504804611,10,30,40,1.5940550928891737,15.244140625000002,67,12,12,0,5.583333333333333
12,4,0.2,9.600000000000001,4,281442386421321000,local_transverse,3.4492406210224824,2060,1.0467576284383517,2.8484005563282335,23,88,107,2.307204450625869,30.89453125,138,24,24,0,7.5
12,4,0.2,9.600000000000001,4,281442386421321000,hamiltonian_terms,3.4492406210224824,2060,1.0373611920050323,2.8217610955701224,36,185,235,2.2856264874117995,65.56189334753788,303,33,33,0,12.393939393939394
12,4,0.2,9.600000000000001,4,281442386421321000,transported_local_z,3.4492406210224824,2060,0.8433721991520032,2.324191412899565,11,60,84,1.882595044448648,25.8154296875,130,12,12,0,10.833333333333334
